

gen best mean std
0 10.5631 -4.926208 4.003932
1 32.809471 0.520755 6.954169
2 32.960295 5.626415 6.658561
3 31.422571 8.342661 7.091942
4 37.42719 9.977439 7.776155
5 31.422571 11.184643 8.008913
6 31.374483 11.338875 7.90622
7 31.140973 11.633857 7.637642
8 34.510972 12.140493 7.883381
9 36.557235 12.961231 8.140037
10 34.510972 12.86027 7.934402
11 31.140973 12.419708 7.962168
12 29.966945 12.43054 7.352506
13 55.128112 13.371288 8.345827
14 38.412916 13.509301 7.641415
